 issuer_tax_number|reception_number|debtor_tax_number|debtor_name|reception_date|purchase_order_number|net_amount|iva_amount|total_amount|state|invoice_number
911440008|1014271844|731540008|Jhonny Debtor Receptions|01/10/2141|234|123123|23123|1231232|APROBADO 123|99
911440008|1014271845|731540008|Jhonny Debtor Receptions|01/10/2142|234|123123|23123|1231232|APROBADO 124|99
911440008|1014271846|731540008|Jhonny Debtor Receptions|01/10/2142|234|123123|23123|1231232|APROBADO 124|99
911440008|1014271847|731540008|Jhonny Debtor Receptions|01/10/2143|234|123123|23123|1231232|APROBADO 125|99
911440008|1014271848|731540008|Jhonny Debtor Receptions|01/10/2143|234|123123|23123|1231232|APROBADO 125|99
911440008|1014271849|731540008|Jhonny Debtor Receptions|01/10/2144|234|123123|23123|1231232|APROBADO 126|99
911440008|1014271850|731540008|Jhonny Debtor Receptions|01/10/2144|234|123123|23123|1231232|APROBADO 126|99
911440008|1014271851|731540008|Jhonny Debtor Receptions|01/10/2145|234|123123|23123|1231232|APROBADO 127|99
911440008|1014271852|731540008|Jhonny Debtor Receptions|01/10/2145|234|123123|23123|1231232|APROBADO 127|99
911440008|1014271853|731540008|Jhonny Debtor Receptions|01/10/2146|234|123123|23123|1231232|APROBADO 128|99
911440008|1014271854|731540008|Jhonny Debtor Receptions|01/10/2146|234|123123|23123|1231232|APROBADO 128|99
911440008|1014271855|731540008|Jhonny Debtor Receptions|01/10/2147|234|123123|23123|1231232|APROBADO 129|99
911440008|1014271856|731540008|Jhonny Debtor Receptions|01/10/2147|234|123123|23123|1231232|APROBADO 129|99
911440008|1014271857|731540008|Jhonny Debtor Receptions|01/10/2148|234|123123|23123|1231232|APROBADO 130|99
911440008|1014271858|731540008|Jhonny Debtor Receptions|01/10/2148|234|123123|23123|1231232|APROBADO 130|99
911440008|1014271859|731540008|Jhonny Debtor Receptions|01/10/2149|234|123123|23123|1231232|APROBADO 131|99
911440008|1014271860|731540008|Jhonny Debtor Receptions|01/10/2149|234|123123|23123|1231232|APROBADO 131|99
911440008|1014271861|731540008|Jhonny Debtor Receptions|01/10/2150|234|123123|23123|1231232|APROBADO 132|99
911440008|1014271862|731540008|Jhonny Debtor Receptions|01/10/2150|234|123123|23123|1231232|APROBADO 132|99
911440008|1014271863|731540008|Jhonny Debtor Receptions|01/10/2151|234|123123|23123|1231232|APROBADO 133|99
911440008|1014271864|731540008|Jhonny Debtor Receptions|01/10/2151|234|123123|23123|1231232|APROBADO 133|99
911440008|1014271865|731540008|Jhonny Debtor Receptions|01/10/2152|234|123123|23123|1231232|APROBADO 134|99
911440008|1014271866|731540008|Jhonny Debtor Receptions|01/10/2152|234|123123|23123|1231232|APROBADO 134|99
911440008|1014271867|731540008|Jhonny Debtor Receptions|01/10/2153|234|123123|23123|1231232|APROBADO 135|99
911440008|1014271868|731540008|Jhonny Debtor Receptions|01/10/2153|234|123123|23123|1231232|APROBADO 135|99
911440008|1014271869|731540008|Jhonny Debtor Receptions|01/10/2154|234|123123|23123|1231232|APROBADO 136|99
911440008|1014271870|731540008|Jhonny Debtor Receptions|01/10/2154|234|123123|23123|1231232|APROBADO 136|99
911440008|1014271871|731540008|Jhonny Debtor Receptions|01/10/2155|234|123123|23123|1231232|APROBADO 137|99
911440008|1014271872|731540008|Jhonny Debtor Receptions|01/10/2155|234|123123|23123|1231232|APROBADO 137|99
911440008|1014271873|731540008|Jhonny Debtor Receptions|01/10/2156|234|123123|23123|1231232|APROBADO 138|99
911440008|1014271874|731540008|Jhonny Debtor Receptions|01/10/2156|234|123123|23123|1231232|APROBADO 138|99
911440008|1014271875|731540008|Jhonny Debtor Receptions|01/10/2157|234|123123|23123|1231232|APROBADO 139|99
911440008|1014271876|731540008|Jhonny Debtor Receptions|01/10/2157|234|123123|23123|1231232|APROBADO 139|99
911440008|1014271877|731540008|Jhonny Debtor Receptions|01/10/2158|234|123123|23123|1231232|APROBADO 140|99
911440008|1014271878|731540008|Jhonny Debtor Receptions|01/10/2158|234|123123|23123|1231232|APROBADO 140|99
911440008|1014271879|731540008|Jhonny Debtor Receptions|01/10/2159|234|123123|23123|1231232|APROBADO 141|99
911440008|1014271880|731540008|Jhonny Debtor Receptions|01/10/2159|234|123123|23123|1231232|APROBADO 141|99
911440008|1014271881|731540008|Jhonny Debtor Receptions|01/10/2160|234|123123|23123|1231232|APROBADO 142|99
911440008|1014271882|731540008|Jhonny Debtor Receptions|01/10/2160|234|123123|23123|1231232|APROBADO 142|99
911440008|1014271883|731540008|Jhonny Debtor Receptions|01/10/2161|234|123123|23123|1231232|APROBADO 143|99
911440008|1014271884|731540008|Jhonny Debtor Receptions|01/10/2161|234|123123|23123|1231232|APROBADO 143|99
911440008|1014271885|731540008|Jhonny Debtor Receptions|01/10/2162|234|123123|23123|1231232|APROBADO 144|99
911440008|1014271886|731540008|Jhonny Debtor Receptions|01/10/2162|234|123123|23123|1231232|APROBADO 144|99
911440008|1014271887|731540008|Jhonny Debtor Receptions|01/10/2163|234|123123|23123|1231232|APROBADO 145|99
911440008|1014271888|731540008|Jhonny Debtor Receptions|01/10/2163|234|123123|23123|1231232|APROBADO 145|99
911440008|1014271889|731540008|Jhonny Debtor Receptions|01/10/2164|234|123123|23123|1231232|APROBADO 146|99
911440008|1014271890|731540008|Jhonny Debtor Receptions|01/10/2164|234|123123|23123|1231232|APROBADO 146|99
911440008|1014271891|731540008|Jhonny Debtor Receptions|01/10/2165|234|123123|23123|1231232|APROBADO 147|99
911440008|1014271892|731540008|Jhonny Debtor Receptions|01/10/2165|234|123123|23123|1231232|APROBADO 147|99
911440008|1014271893|731540008|Jhonny Debtor Receptions|01/10/2166|234|123123|23123|1231232|APROBADO 148|99
911440008|1014271894|731540008|Jhonny Debtor Receptions|01/10/2166|234|123123|23123|1231232|APROBADO 148|99
911440008|1014271895|731540008|Jhonny Debtor Receptions|01/10/2167|234|123123|23123|1231232|APROBADO 149|99
911440008|1014271896|731540008|Jhonny Debtor Receptions|01/10/2167|234|123123|23123|1231232|APROBADO 149|99
911440008|1014271897|731540008|Jhonny Debtor Receptions|01/10/2168|234|123123|23123|1231232|APROBADO 150|99
911440008|1014271898|731540008|Jhonny Debtor Receptions|01/10/2168|234|123123|23123|1231232|APROBADO 150|99
911440008|1014271899|731540008|Jhonny Debtor Receptions|01/10/2169|234|123123|23123|1231232|APROBADO 151|99
911440008|1014271900|731540008|Jhonny Debtor Receptions|01/10/2169|234|123123|23123|1231232|APROBADO 151|99
911440008|1014271901|731540008|Jhonny Debtor Receptions|01/10/2170|234|123123|23123|1231232|APROBADO 152|99
911440008|1014271902|731540008|Jhonny Debtor Receptions|01/10/2170|234|123123|23123|1231232|APROBADO 152|99
911440008|1014271903|731540008|Jhonny Debtor Receptions|01/10/2171|234|123123|23123|1231232|APROBADO 153|99
911440008|1014271904|731540008|Jhonny Debtor Receptions|01/10/2171|234|123123|23123|1231232|APROBADO 153|99
911440008|1014271905|731540008|Jhonny Debtor Receptions|01/10/2172|234|123123|23123|1231232|APROBADO 154|99
911440008|1014271906|731540008|Jhonny Debtor Receptions|01/10/2172|234|123123|23123|1231232|APROBADO 154|99
911440008|1014271907|731540008|Jhonny Debtor Receptions|01/10/2173|234|123123|23123|1231232|APROBADO 155|99
911440008|1014271908|731540008|Jhonny Debtor Receptions|01/10/2173|234|123123|23123|1231232|APROBADO 155|99
911440008|1014271909|731540008|Jhonny Debtor Receptions|01/10/2174|234|123123|23123|1231232|APROBADO 156|99
911440008|1014271910|731540008|Jhonny Debtor Receptions|01/10/2174|234|123123|23123|1231232|APROBADO 156|99
911440008|1014271911|731540008|Jhonny Debtor Receptions|01/10/2175|234|123123|23123|1231232|APROBADO 157|99
911440008|1014271912|731540008|Jhonny Debtor Receptions|01/10/2175|234|123123|23123|1231232|APROBADO 157|99
911440008|1014271913|731540008|Jhonny Debtor Receptions|01/10/2176|234|123123|23123|1231232|APROBADO 158|99
911440008|1014271914|731540008|Jhonny Debtor Receptions|01/10/2176|234|123123|23123|1231232|APROBADO 158|99
911440008|1014271915|731540008|Jhonny Debtor Receptions|01/10/2177|234|123123|23123|1231232|APROBADO 159|99
911440008|1014271916|731540008|Jhonny Debtor Receptions|01/10/2177|234|123123|23123|1231232|APROBADO 159|99
911440008|1014271917|731540008|Jhonny Debtor Receptions|01/10/2178|234|123123|23123|1231232|APROBADO 160|99
911440008|1014271918|731540008|Jhonny Debtor Receptions|01/10/2178|234|123123|23123|1231232|APROBADO 160|99
911440008|1014271919|731540008|Jhonny Debtor Receptions|01/10/2179|234|123123|23123|1231232|APROBADO 161|99
911440008|1014271920|731540008|Jhonny Debtor Receptions|01/10/2179|234|123123|23123|1231232|APROBADO 161|99
911440008|1014271921|731540008|Jhonny Debtor Receptions|01/10/2180|234|123123|23123|1231232|APROBADO 162|99
911440008|1014271922|731540008|Jhonny Debtor Receptions|01/10/2180|234|123123|23123|1231232|APROBADO 162|99
911440008|1014271923|731540008|Jhonny Debtor Receptions|01/10/2181|234|123123|23123|1231232|APROBADO 163|99
911440008|1014271924|731540008|Jhonny Debtor Receptions|01/10/2181|234|123123|23123|1231232|APROBADO 163|99
911440008|1014271925|731540008|Jhonny Debtor Receptions|01/10/2182|234|123123|23123|1231232|APROBADO 164|99
911440008|1014271926|731540008|Jhonny Debtor Receptions|01/10/2182|234|123123|23123|1231232|APROBADO 164|99
911440008|1014271927|731540008|Jhonny Debtor Receptions|01/10/2183|234|123123|23123|1231232|APROBADO 165|99
911440008|1014271928|731540008|Jhonny Debtor Receptions|01/10/2183|234|123123|23123|1231232|APROBADO 165|99
911440008|1014271929|731540008|Jhonny Debtor Receptions|01/10/2184|234|123123|23123|1231232|APROBADO 166|99
911440008|1014271930|731540008|Jhonny Debtor Receptions|01/10/2184|234|123123|23123|1231232|APROBADO 166|99
911440008|1014271931|731540008|Jhonny Debtor Receptions|01/10/2185|234|123123|23123|1231232|APROBADO 167|99
911440008|1014271932|731540008|Jhonny Debtor Receptions|01/10/2185|234|123123|23123|1231232|APROBADO 167|99
911440008|1014271933|731540008|Jhonny Debtor Receptions|01/10/2186|234|123123|23123|1231232|APROBADO 168|99
911440008|1014271934|731540008|Jhonny Debtor Receptions|01/10/2186|234|123123|23123|1231232|APROBADO 168|99
911440008|1014271935|731540008|Jhonny Debtor Receptions|01/10/2187|234|123123|23123|1231232|APROBADO 169|99
911440008|1014271936|731540008|Jhonny Debtor Receptions|01/10/2187|234|123123|23123|1231232|APROBADO 169|99
911440008|1014271937|731540008|Jhonny Debtor Receptions|01/10/2188|234|123123|23123|1231232|APROBADO 170|99
911440008|1014271938|731540008|Jhonny Debtor Receptions|01/10/2188|234|123123|23123|1231232|APROBADO 170|99
911440008|1014271939|731540008|Jhonny Debtor Receptions|01/10/2189|234|123123|23123|1231232|APROBADO 171|99
911440008|1014271940|731540008|Jhonny Debtor Receptions|01/10/2189|234|123123|23123|1231232|APROBADO 171|99
911440008|1014271941|731540008|Jhonny Debtor Receptions|01/10/2190|234|123123|23123|1231232|APROBADO 172|99
911440008|1014271942|731540008|Jhonny Debtor Receptions|01/10/2190|234|123123|23123|1231232|APROBADO 172|99
911440008|1014271943|731540008|Jhonny Debtor Receptions|01/10/2191|234|123123|23123|1231232|APROBADO 173|99
911440008|1014271944|731540008|Jhonny Debtor Receptions|01/10/2191|234|123123|23123|1231232|APROBADO 173|99
911440008|1014271945|731540008|Jhonny Debtor Receptions|01/10/2192|234|123123|23123|1231232|APROBADO 174|99
911440008|1014271946|731540008|Jhonny Debtor Receptions|01/10/2192|234|123123|23123|1231232|APROBADO 174|99
911440008|1014271947|731540008|Jhonny Debtor Receptions|01/10/2193|234|123123|23123|1231232|APROBADO 175|99
911440008|1014271948|731540008|Jhonny Debtor Receptions|01/10/2193|234|123123|23123|1231232|APROBADO 175|99
911440008|1014271949|731540008|Jhonny Debtor Receptions|01/10/2194|234|123123|23123|1231232|APROBADO 176|99
911440008|1014271950|731540008|Jhonny Debtor Receptions|01/10/2194|234|123123|23123|1231232|APROBADO 176|99
911440008|1014271951|731540008|Jhonny Debtor Receptions|01/10/2195|234|123123|23123|1231232|APROBADO 177|99
911440008|1014271952|731540008|Jhonny Debtor Receptions|01/10/2195|234|123123|23123|1231232|APROBADO 177|99
911440008|1014271953|731540008|Jhonny Debtor Receptions|01/10/2196|234|123123|23123|1231232|APROBADO 178|99
911440008|1014271954|731540008|Jhonny Debtor Receptions|01/10/2196|234|123123|23123|1231232|APROBADO 178|99
911440008|1014271955|731540008|Jhonny Debtor Receptions|01/10/2197|234|123123|23123|1231232|APROBADO 179|99
911440008|1014271956|731540008|Jhonny Debtor Receptions|01/10/2197|234|123123|23123|1231232|APROBADO 179|99
911440008|1014271957|731540008|Jhonny Debtor Receptions|01/10/2198|234|123123|23123|1231232|APROBADO 180|99
911440008|1014271958|731540008|Jhonny Debtor Receptions|01/10/2198|234|123123|23123|1231232|APROBADO 180|99
911440008|1014271959|731540008|Jhonny Debtor Receptions|01/10/2199|234|123123|23123|1231232|APROBADO 181|99
911440008|1014271960|731540008|Jhonny Debtor Receptions|01/10/2199|234|123123|23123|1231232|APROBADO 181|99
911440008|1014271961|731540008|Jhonny Debtor Receptions|01/10/2200|234|123123|23123|1231232|APROBADO 182|99
911440008|1014271962|731540008|Jhonny Debtor Receptions|01/10/2200|234|123123|23123|1231232|APROBADO 182|99
911440008|1014271963|731540008|Jhonny Debtor Receptions|01/10/2201|234|123123|23123|1231232|APROBADO 183|99
911440008|1014271964|731540008|Jhonny Debtor Receptions|01/10/2201|234|123123|23123|1231232|APROBADO 183|99
911440008|1014271965|731540008|Jhonny Debtor Receptions|01/10/2202|234|123123|23123|1231232|APROBADO 184|99
911440008|1014271966|731540008|Jhonny Debtor Receptions|01/10/2202|234|123123|23123|1231232|APROBADO 184|99
911440008|1014271967|731540008|Jhonny Debtor Receptions|01/10/2203|234|123123|23123|1231232|APROBADO 185|99
911440008|1014271968|731540008|Jhonny Debtor Receptions|01/10/2203|234|123123|23123|1231232|APROBADO 185|99
911440008|1014271969|731540008|Jhonny Debtor Receptions|01/10/2204|234|123123|23123|1231232|APROBADO 186|99
911440008|1014271970|731540008|Jhonny Debtor Receptions|01/10/2204|234|123123|23123|1231232|APROBADO 186|99
911440008|1014271971|731540008|Jhonny Debtor Receptions|01/10/2205|234|123123|23123|1231232|APROBADO 187|99
911440008|1014271972|731540008|Jhonny Debtor Receptions|01/10/2205|234|123123|23123|1231232|APROBADO 187|99
911440008|1014271973|731540008|Jhonny Debtor Receptions|01/10/2206|234|123123|23123|1231232|APROBADO 188|99
911440008|1014271974|731540008|Jhonny Debtor Receptions|01/10/2206|234|123123|23123|1231232|APROBADO 188|99
911440008|1014271975|731540008|Jhonny Debtor Receptions|01/10/2207|234|123123|23123|1231232|APROBADO 189|99
911440008|1014271976|731540008|Jhonny Debtor Receptions|01/10/2207|234|123123|23123|1231232|APROBADO 189|99
911440008|1014271977|731540008|Jhonny Debtor Receptions|01/10/2208|234|123123|23123|1231232|APROBADO 190|99
911440008|1014271978|731540008|Jhonny Debtor Receptions|01/10/2208|234|123123|23123|1231232|APROBADO 190|99
911440008|1014271979|731540008|Jhonny Debtor Receptions|01/10/2209|234|123123|23123|1231232|APROBADO 191|99
911440008|1014271980|731540008|Jhonny Debtor Receptions|01/10/2209|234|123123|23123|1231232|APROBADO 191|99
911440008|1014271981|731540008|Jhonny Debtor Receptions|01/10/2210|234|123123|23123|1231232|APROBADO 192|99
911440008|1014271982|731540008|Jhonny Debtor Receptions|01/10/2210|234|123123|23123|1231232|APROBADO 192|99
911440008|1014271983|731540008|Jhonny Debtor Receptions|01/10/2211|234|123123|23123|1231232|APROBADO 193|99
911440008|1014271984|731540008|Jhonny Debtor Receptions|01/10/2211|234|123123|23123|1231232|APROBADO 193|99
911440008|1014271985|731540008|Jhonny Debtor Receptions|01/10/2212|234|123123|23123|1231232|APROBADO 194|99
911440008|1014271986|731540008|Jhonny Debtor Receptions|01/10/2212|234|123123|23123|1231232|APROBADO 194|99
911440008|1014271987|731540008|Jhonny Debtor Receptions|01/10/2213|234|123123|23123|1231232|APROBADO 195|99
911440008|1014271988|731540008|Jhonny Debtor Receptions|01/10/2213|234|123123|23123|1231232|APROBADO 195|99
911440008|1014271989|731540008|Jhonny Debtor Receptions|01/10/2214|234|123123|23123|1231232|APROBADO 196|99
911440008|1014271990|731540008|Jhonny Debtor Receptions|01/10/2214|234|123123|23123|1231232|APROBADO 196|99
911440008|1014271991|731540008|Jhonny Debtor Receptions|01/10/2215|234|123123|23123|1231232|APROBADO 197|99
911440008|1014271992|731540008|Jhonny Debtor Receptions|01/10/2215|234|123123|23123|1231232|APROBADO 197|99
911440008|1014271993|731540008|Jhonny Debtor Receptions|01/10/2216|234|123123|23123|1231232|APROBADO 198|99
911440008|1014271994|731540008|Jhonny Debtor Receptions|01/10/2216|234|123123|23123|1231232|APROBADO 198|99
911440008|1014271995|731540008|Jhonny Debtor Receptions|01/10/2217|234|123123|23123|1231232|APROBADO 199|99
911440008|1014271996|731540008|Jhonny Debtor Receptions|01/10/2217|234|123123|23123|1231232|APROBADO 199|99
911440008|1014271997|731540008|Jhonny Debtor Receptions|01/10/2218|234|123123|23123|1231232|APROBADO 200|99
911440008|1014271998|731540008|Jhonny Debtor Receptions|01/10/2218|234|123123|23123|1231232|APROBADO 200|99
911440008|1014271999|731540008|Jhonny Debtor Receptions|01/10/2219|234|123123|23123|1231232|APROBADO 201|99
911440008|1014272000|731540008|Jhonny Debtor Receptions|01/10/2219|234|123123|23123|1231232|APROBADO 201|99
911440008|1014272001|731540008|Jhonny Debtor Receptions|01/10/2220|234|123123|23123|1231232|APROBADO 202|99
911440008|1014272002|731540008|Jhonny Debtor Receptions|01/10/2220|234|123123|23123|1231232|APROBADO 202|99
911440008|1014272003|731540008|Jhonny Debtor Receptions|01/10/2221|234|123123|23123|1231232|APROBADO 203|99
911440008|1014272004|731540008|Jhonny Debtor Receptions|01/10/2221|234|123123|23123|1231232|APROBADO 203|99
911440008|1014272005|731540008|Jhonny Debtor Receptions|01/10/2222|234|123123|23123|1231232|APROBADO 204|99
911440008|1014272006|731540008|Jhonny Debtor Receptions|01/10/2222|234|123123|23123|1231232|APROBADO 204|99
911440008|1014272007|731540008|Jhonny Debtor Receptions|01/10/2223|234|123123|23123|1231232|APROBADO 205|99
911440008|1014272008|731540008|Jhonny Debtor Receptions|01/10/2223|234|123123|23123|1231232|APROBADO 205|99
911440008|1014272009|731540008|Jhonny Debtor Receptions|01/10/2224|234|123123|23123|1231232|APROBADO 206|99
911440008|1014272010|731540008|Jhonny Debtor Receptions|01/10/2224|234|123123|23123|1231232|APROBADO 206|99
911440008|1014272011|731540008|Jhonny Debtor Receptions|01/10/2225|234|123123|23123|1231232|APROBADO 207|99
911440008|1014272012|731540008|Jhonny Debtor Receptions|01/10/2225|234|123123|23123|1231232|APROBADO 207|99
911440008|1014272013|731540008|Jhonny Debtor Receptions|01/10/2226|234|123123|23123|1231232|APROBADO 208|99
911440008|1014272014|731540008|Jhonny Debtor Receptions|01/10/2226|234|123123|23123|1231232|APROBADO 208|99
